env_access,invariant_protection,regime
0.7228915662650601,0.0,2.0
0.7269076305220883,0.0,2.0
0.7309236947791165,0.0,2.0
0.7349397590361445,0.0,2.0
0.7389558232931727,0.0,2.0
0.7429718875502007,0.0,2.0
0.7469879518072289,0.0,2.0
0.7510040160642569,0.0,2.0
0.7550200803212851,0.0,2.0
0.7590361445783131,0.0,2.0
0.7630522088353413,0.0,2.0
0.7670682730923694,0.0,2.0
0.7710843373493975,0.0,2.0
0.7751004016064257,0.0,2.0
0.7791164658634537,0.0,2.0
0.7831325301204819,0.0,2.0
0.78714859437751,0.0,2.0
0.7911646586345381,0.0,2.0
0.7951807228915662,0.0,2.0
0.7991967871485943,0.0,2.0
0.8032128514056224,0.0,2.0
0.8072289156626505,0.0,2.0
0.8112449799196786,0.0,2.0
0.8152610441767068,0.0,2.0
0.8192771084337349,0.0,2.0
0.823293172690763,0.0,2.0
0.8273092369477911,0.0,2.0
0.8313253012048192,0.0,2.0
0.8353413654618473,0.0,2.0
0.8393574297188754,0.0,2.0
0.8433734939759036,0.0,2.0
0.8473895582329316,0.0,2.0
0.8514056224899598,0.0,2.0
0.8554216867469878,0.0,2.0
0.859437751004016,0.0,2.0
0.8634538152610441,0.0,2.0
0.8674698795180722,0.0,2.0
0.8714859437751004,0.0,2.0
0.8755020080321284,0.0,2.0
0.8795180722891566,0.0,2.0
0.8835341365461846,0.0,2.0
0.8875502008032128,0.0,2.0
0.8915662650602408,0.0,2.0
0.895582329317269,0.0,2.0
0.899598393574297,0.0,2.0
0.9036144578313252,0.0,2.0
0.9076305220883534,0.0,2.0
0.9116465863453814,0.0,2.0
0.9156626506024096,0.0,2.0
0.9196787148594376,0.0,2.0
0.9236947791164658,0.0,2.0
0.9277108433734939,0.0,2.0
0.931726907630522,0.0,2.0
0.9357429718875501,0.0,2.0
0.9397590361445782,0.0,2.0
0.9437751004016064,0.0,2.0
0.9477911646586344,0.0,2.0
0.9518072289156626,0.0,2.0
0.9558232931726907,0.0,2.0
0.9598393574297188,0.0,2.0
0.9638554216867469,0.0,2.0
0.967871485943775,0.0,2.0
0.9718875502008031,0.0,2.0
0.9759036144578312,0.0,2.0
0.9799196787148593,0.0,2.0
0.9839357429718875,0.0,2.0
0.9879518072289156,0.0,2.0
0.9919678714859437,0.0,2.0
0.9959839357429718,0.0,2.0
1.0,0.0,2.0
0.0,0.004016064257028112,4.0
0.004016064257028112,0.004016064257028112,4.0
0.008032128514056224,0.004016064257028112,4.0
0.012048192771084336,0.004016064257028112,4.0
0.01606425702811245,0.004016064257028112,4.0
0.020080321285140562,0.004016064257028112,4.0
0.024096385542168672,0.004016064257028112,4.0
0.028112449799196783,0.004016064257028112,4.0
0.0321285140562249,0.004016064257028112,4.0
0.03614457831325301,0.004016064257028112,4.0
0.040160642570281124,0.004016064257028112,4.0
0.04417670682730923,0.004016064257028112,4.0
0.048192771084337345,0.004016064257028112,4.0
0.05220883534136546,0.004016064257028112,4.0
0.056224899598393566,0.004016064257028112,4.0
0.06024096385542168,0.004016064257028112,4.0
0.0642570281124498,0.004016064257028112,4.0
0.0682730923694779,0.004016064257028112,4.0
0.07228915662650602,0.004016064257028112,4.0
0.07630522088353413,0.004016064257028112,4.0
0.08032128514056225,0.004016064257028112,4.0
0.08433734939759036,0.004016064257028112,4.0
0.08835341365461846,0.004016064257028112,4.0
0.09236947791164658,0.004016064257028112,4.0
0.09638554216867469,0.004016064257028112,4.0
0.1004016064257028,0.004016064257028112,4.0
0.10441767068273092,0.004016064257028112,4.0
0.10843373493975902,0.004016064257028112,4.0
0.11244979919678713,0.004016064257028112,4.0
0.11646586345381525,0.004016064257028112,4.0
0.12048192771084336,0.004016064257028112,4.0
0.12449799196787148,0.004016064257028112,4.0
0.1285140562248996,0.004016064257028112,4.0
0.1325301204819277,0.004016064257028112,4.0
0.1365461847389558,0.004016064257028112,4.0
0.14056224899598393,0.004016064257028112,4.0
0.14457831325301204,0.004016064257028112,4.0
0.14859437751004015,0.004016064257028112,4.0
0.15261044176706826,0.004016064257028112,4.0
0.15662650602409636,0.004016064257028112,4.0
0.1606425702811245,0.004016064257028112,4.0
0.1646586345381526,0.004016064257028112,4.0
0.1686746987951807,0.004016064257028112,4.0
0.17269076305220882,0.004016064257028112,4.0
0.17670682730923692,0.004016064257028112,4.0
0.18072289156626503,0.004016064257028112,1.0
0.18473895582329317,0.004016064257028112,1.0
0.18875502008032127,0.004016064257028112,1.0
0.19277108433734938,0.004016064257028112,1.0
0.1967871485943775,0.004016064257028112,1.0
0.2008032128514056,0.004016064257028112,1.0
0.20481927710843373,0.004016064257028112,1.0
0.20883534136546184,0.004016064257028112,1.0
0.21285140562248994,0.004016064257028112,1.0
0.21686746987951805,0.004016064257028112,1.0
0.22088353413654616,0.004016064257028112,1.0
0.22489959839357426,0.004016064257028112,1.0
0.2289156626506024,0.004016064257028112,1.0
0.2329317269076305,0.004016064257028112,1.0
0.2369477911646586,0.004016064257028112,1.0
0.24096385542168672,0.004016064257028112,1.0
0.24497991967871482,0.004016064257028112,1.0
0.24899598393574296,0.004016064257028112,1.0
0.25301204819277107,0.004016064257028112,0.0
0.2570281124497992,0.004016064257028112,0.0
0.2610441767068273,0.004016064257028112,0.0
0.2650602409638554,0.004016064257028112,0.0
0.2690763052208835,0.004016064257028112,0.0
0.2730923694779116,0.004016064257028112,0.0
0.2771084337349397,0.004016064257028112,0.0
0.28112449799196787,0.004016064257028112,0.0
0.285140562248996,0.004016064257028112,0.0
0.2891566265060241,0.004016064257028112,0.0
0.2931726907630522,0.004016064257028112,0.0
0.2971887550200803,0.004016064257028112,0.0
0.3012048192771084,0.004016064257028112,0.0
0.3052208835341365,0.004016064257028112,0.0
0.3092369477911646,0.004016064257028112,0.0
0.3132530120481927,0.004016064257028112,0.0
0.31726907630522083,0.004016064257028112,0.0
0.321285140562249,0.004016064257028112,0.0
0.3253012048192771,0.004016064257028112,0.0
0.3293172690763052,0.004016064257028112,0.0
0.3333333333333333,0.004016064257028112,0.0
0.3373493975903614,0.004016064257028112,0.0
0.34136546184738953,0.004016064257028112,0.0
0.34538152610441764,0.004016064257028112,0.0
0.34939759036144574,0.004016064257028112,0.0
0.35341365461847385,0.004016064257028112,0.0
0.35742971887550196,0.004016064257028112,0.0
0.36144578313253006,0.004016064257028112,0.0
0.3654618473895582,0.004016064257028112,0.0
0.36947791164658633,0.004016064257028112,0.0
0.37349397590361444,0.004016064257028112,0.0
0.37751004016064255,0.004016064257028112,0.0
0.38152610441767065,0.004016064257028112,0.0
0.38554216867469876,0.004016064257028112,0.0
0.38955823293172687,0.004016064257028112,0.0
0.393574297188755,0.004016064257028112,0.0
0.3975903614457831,0.004016064257028112,0.0
0.4016064257028112,0.004016064257028112,0.0
