lag,K_tau6,tail_tau6,K_tau18,tail_tau18,K_tau40,tail_tau40
19.07815631262525,0.023635048314576475,0.1356863306488187,-0.13657417207588257,2.8014776438843065,-0.35957197809306685,8.448008267381558
19.238476953907814,0.02093996808908244,0.13211318304131098,-0.12684845121944618,2.7803616019367854,-0.3621328941317898,8.390156173415638
19.39879759519038,0.018294930179380442,0.12896810101578285,-0.11712808555369864,2.7608043645200997,-0.3644858742890587,8.331910179955049
19.559118236472944,0.015708724482414917,0.12624235715511792,-0.10742572858311283,2.7428040587776703,-0.3666313604981301,8.273303587988142
19.71943887775551,0.013189430061720457,0.12392587182091866,-0.09775378678786391,2.7263568030365093,-0.36856989859114,8.21436961932367
19.879759519038075,0.010744417335340617,0.12200732693939073,-0.0881244077143782,2.711456747364987,-0.3703021371869781,8.155141400022819
20.04008016032064,0.008380353202507936,0.12047427920088581,-0.07854946861573232,2.69809611599584,-0.37182882653482624,8.095651944013055
20.200400801603205,0.006103208934077286,0.11931327221598921,-0.0690405656471032,2.686265251525873,-0.3731508173143114,8.03593413689088
20.360721442885772,0.003918270648903145,0.11850994719931744,-0.05960900362063034,2.6759526608030093,-0.3742690593932415,7.976020719920333
20.521042084168336,0.0018301521964677215,0.11804915178085082,-0.05026578632325475,2.667145062410714,-0.37518460054390673,7.915944274233989
20.6813627254509,-0.00015718973495082393,0.11788984581440447,-0.0410216074002898,2.6598274356593277,-0.3758985851189411,7.85573720524298
20.841683366733466,-0.0020404384654613885,0.11771368323320908,-0.031886841806695446,2.6539830709934367,-0.37641225268775197,7.795431727262483
21.00200400801603,-0.003816898306381207,0.11724415723947422,-0.022871537827239632,2.6495936217241836,-0.3767269366345396,7.735059848358893
21.162324649298597,-0.005484473857632714,0.11649855626440293,-0.013985409665970169,2.6466391569952687,-0.37684406271893905,7.674653355424746
