update_speed,epsilon,throughput_burden,failure_boundary
5.402234636871508,0.0010844764506893485,425.64360383689,240.0
5.511173184357542,0.0010844764506893485,434.2269029835491,240.0
5.620111731843576,0.0010844764506893485,442.8102021302082,240.0
5.729050279329609,0.0010844764506893485,451.3935012768673,240.0
5.837988826815642,0.0010844764506893485,459.97680042352636,240.0
5.9469273743016755,0.0010844764506893485,468.5600995701855,240.0
6.055865921787709,0.0010844764506893485,477.1433987168446,240.0
6.164804469273743,0.0010844764506893485,485.7266978635037,240.0
6.273743016759776,0.0010844764506893485,494.3099970101628,240.0
6.38268156424581,0.0010844764506893485,502.8932961568219,240.0
6.4916201117318435,0.0010844764506893485,511.476595303481,240.0
6.600558659217877,0.0010844764506893485,520.0598944501402,240.0
6.709497206703911,0.0010844764506893485,528.6431935967993,240.0
6.818435754189944,0.0010844764506893485,537.2264927434584,240.0
6.927374301675977,0.0010844764506893485,545.8097918901174,240.0
7.036312849162011,0.0010844764506893485,554.3930910367766,240.0
7.145251396648044,0.0010844764506893485,562.9763901834357,240.0
7.254189944134078,0.0010844764506893485,571.5596893300948,240.0
7.363128491620111,0.0010844764506893485,580.1429884767539,240.0
7.472067039106145,0.0010844764506893485,588.726287623413,240.0
7.581005586592179,0.0010844764506893485,597.3095867700721,240.0
7.689944134078212,0.0010844764506893485,605.8928859167312,240.0
7.798882681564246,0.0010844764506893485,614.4761850633903,240.0
7.907821229050279,0.0010844764506893485,623.0594842100494,240.0
8.016759776536313,0.0010844764506893485,631.6427833567085,240.0
8.125698324022345,0.0010844764506893485,640.2260825033675,240.0
8.234636871508378,0.0010844764506893485,648.8093816500266,240.0
8.343575418994412,0.0010844764506893485,657.3926807966857,240.0
8.452513966480446,0.0010844764506893485,665.9759799433449,240.0
8.561452513966481,0.0010844764506893485,674.5592790900041,240.0
8.670391061452513,0.0010844764506893485,683.1425782366631,240.0
8.779329608938546,0.0010844764506893485,691.7258773833222,240.0
8.88826815642458,0.0010844764506893485,700.3091765299813,240.0
8.997206703910614,0.0010844764506893485,708.8924756766404,240.0
9.106145251396647,0.0010844764506893485,717.4757748232995,240.0
9.21508379888268,0.0010844764506893485,726.0590739699586,240.0
9.324022346368714,0.0010844764506893485,734.6423731166177,240.0
9.432960893854748,0.0010844764506893485,743.2256722632768,240.0
9.541899441340782,0.0010844764506893485,751.8089714099359,240.0
9.650837988826815,0.0010844764506893485,760.3922705565951,240.0
9.759776536312849,0.0010844764506893485,768.9755697032542,240.0
9.868715083798882,0.0010844764506893485,777.5588688499133,240.0
9.977653631284916,0.0010844764506893485,786.1421679965724,240.0
10.08659217877095,0.0010844764506893485,794.7254671432315,240.0
10.195530726256983,0.0010844764506893485,803.3087662898906,240.0
10.304469273743017,0.0010844764506893485,811.8920654365497,240.0
10.41340782122905,0.0010844764506893485,820.4753645832088,240.0
10.522346368715084,0.0010844764506893485,829.0586637298679,240.0
10.631284916201118,0.0010844764506893485,837.641962876527,240.0
10.740223463687151,0.0010844764506893485,846.2252620231862,240.0
10.849162011173185,0.0010844764506893485,854.8085611698453,240.0
10.958100558659218,0.0010844764506893485,863.3918603165044,240.0
11.06703910614525,0.0010844764506893485,871.9751594631634,240.0
11.175977653631284,0.0010844764506893485,880.5584586098225,240.0
11.284916201117317,0.0010844764506893485,889.1417577564816,240.0
11.393854748603351,0.0010844764506893485,897.7250569031407,240.0
11.502793296089385,0.0010844764506893485,906.3083560497998,240.0
11.611731843575418,0.0010844764506893485,914.8916551964589,240.0
11.720670391061452,0.0010844764506893485,923.474954343118,240.0
11.829608938547485,0.0010844764506893485,932.0582534897771,240.0
11.938547486033519,0.0010844764506893485,940.6415526364362,240.0
12.047486033519553,0.0010844764506893485,949.2248517830953,240.0
12.156424581005586,0.0010844764506893485,957.8081509297544,240.0
12.26536312849162,0.0010844764506893485,966.3914500764137,240.0
12.374301675977653,0.0010844764506893485,974.9747492230728,240.0
12.483240223463687,0.0010844764506893485,983.5580483697319,240.0
12.59217877094972,0.0010844764506893485,992.141347516391,240.0
12.701117318435754,0.0010844764506893485,1000.7246466630501,240.0
12.810055865921788,0.0010844764506893485,1009.3079458097092,240.0
12.918994413407821,0.0010844764506893485,1017.8912449563683,240.0
13.027932960893855,0.0010844764506893485,1026.4745441030275,240.0
13.136871508379889,0.0010844764506893485,1035.0578432496866,240.0
13.245810055865922,0.0010844764506893485,1043.6411423963457,240.0
13.354748603351954,0.0010844764506893485,1052.2244415430046,240.0
13.463687150837988,0.0010844764506893485,1060.8077406896637,240.0
13.572625698324021,0.0010844764506893485,1069.3910398363228,240.0
13.681564245810055,0.0010844764506893485,1077.9743389829819,240.0
13.790502793296088,0.0010844764506893485,1086.557638129641,240.0
13.899441340782122,0.0010844764506893485,1095.1409372763,240.0
14.008379888268156,0.0010844764506893485,1103.7242364229592,240.0
14.11731843575419,0.0010844764506893485,1112.3075355696183,240.0
14.226256983240223,0.0010844764506893485,1120.8908347162776,240.0
14.335195530726256,0.0010844764506893485,1129.4741338629367,240.0
14.44413407821229,0.0010844764506893485,1138.0574330095958,240.0
14.553072625698324,0.0010844764506893485,1146.640732156255,240.0
14.662011173184357,0.0010844764506893485,1155.224031302914,240.0
14.77094972067039,0.0010844764506893485,1163.807330449573,240.0
14.879888268156424,0.0010844764506893485,1172.3906295962322,240.0
