speed,resource_budget,epsilon_min
6.826086956521739,120,0.5398224786094312
6.891304347826087,120,0.547660234674047
6.956521739130435,120,0.5554616397091414
7.021739130434782,120,0.5632261709578517
7.08695652173913,120,0.5709533463252097
7.1521739130434785,120,0.578642722469458
7.217391304347826,120,0.5862938929742904
7.282608695652174,120,0.5939064865989757
7.3478260869565215,120,0.6014801656033985
7.413043478260869,120,0.6090146241451192
7.478260869565217,120,0.6165095867456382
7.543478260869565,120,0.6239648068231235
7.608695652173913,120,0.6313800652889456
7.673913043478261,120,0.6387551692054456
7.739130434782608,120,0.646089950502444
7.804347826086956,120,0.6533842647500807
7.869565217391304,120,0.660637989985662
7.934782608695652,120,0.667851025592268
8.0,120,0.6750232912269565
8.065217391304348,120,0.6821547257964795
8.130434782608695,120,0.6892452864785059
8.195652173913043,120,0.6962949477864181
8.26086956521739,120,0.7
8.326086956521738,120,0.7
8.391304347826086,120,0.7
8.456521739130434,120,0.7
8.521739130434783,120,0.7
8.58695652173913,120,0.7
8.652173913043478,120,0.7
8.717391304347826,120,0.7
8.782608695652174,120,0.7
8.847826086956522,120,0.7
8.91304347826087,120,0.7
8.978260869565217,120,0.7
9.043478260869565,120,0.7
9.108695652173912,120,0.7
9.17391304347826,120,0.7
9.23913043478261,120,0.7
9.304347826086957,120,0.7
9.369565217391305,120,0.7
9.434782608695652,120,0.7
9.5,120,0.7
9.565217391304348,120,0.7
9.630434782608695,120,0.7
9.695652173913043,120,0.7
9.76086956521739,120,0.7
9.826086956521738,120,0.7
9.891304347826086,120,0.7
9.956521739130434,120,0.7
10.021739130434783,120,0.7
10.08695652173913,120,0.7
10.152173913043478,120,0.7
10.217391304347826,120,0.7
10.282608695652174,120,0.7
10.347826086956522,120,0.7
10.41304347826087,120,0.7
10.478260869565217,120,0.7
10.543478260869565,120,0.7
10.608695652173912,120,0.7
10.67391304347826,120,0.7
10.739130434782608,120,0.7
10.804347826086957,120,0.7
10.869565217391305,120,0.7
