sample,min_mu,min_Sigma,max_Xhat,physical_ok
206202,1.1403743858168218,1.0,0.9999991285506225,True
206203,1.006004384692637,1.0,0.9999939488779656,True
206204,1.3459956802986586,1.0,0.999997398109304,True
206205,1.2799582089203754,1.0,0.9999925167470248,True
206206,1.0271788394398176,1.0,0.9999952127533724,True
206207,1.0304009335142121,1.0,0.9999948730210302,True
206208,1.164570946666425,1.0,0.9999963504731447,True
206209,1.2085158829091807,1.0,0.9999981448511811,True
206210,1.147758759568673,1.0,0.999999906039095,True
206211,1.1748271801211514,1.0,0.9999993356673519,True
206212,1.137282071169658,1.0,0.99999712806449,True
206213,1.078240088207744,1.0,0.9999884598469521,True
206214,1.1228155027592228,1.0,0.9999991804341363,True
206215,1.1055661983527734,1.0,0.9999999442557638,True
206216,1.0809478656225038,1.0,0.9999998037898246,True
206217,1.100844548090814,1.0,0.9999973477189573,True
206218,1.1581349435266968,1.0,0.9999998686754074,True
206219,1.1568183156348943,1.0,0.999998944623215,True
206220,1.1648735725303756,1.0,0.9999990629989258,True
206221,1.11389766389271,1.0,0.9999992570722638,True
206222,1.1506385412861697,1.0,0.9999999366049228,True
206223,0.9151832376976371,1.0,0.9999992692201373,True
206224,1.3158376967332115,1.0,0.9999950037284681,True
206225,1.295900385223876,1.0,0.9999988853057281,True
206226,1.3687952133225993,1.0,0.9999983830257747,True
206227,1.115329509002708,1.0,0.9999957061394295,True
206228,1.2053585450933946,1.0,0.9999939617500206,True
206229,1.122082045029969,1.0,0.999999961014508,True
206230,1.1593751662430314,1.0,0.9999918468269865,True
206231,1.1837494394351875,1.0,0.9999919971749615,True
206232,1.1939119831502916,1.0,0.9999984934582313,True
206233,1.2660921085476804,1.0,0.9999964590202973,True
206234,1.1700405485547165,1.0,0.9999959514012658,True
206235,1.3557449531163865,1.0,0.9999929587550919,True
206236,1.1390544197891561,1.0,0.999995675847306,True
206237,1.1422733027755276,1.0,0.999994767389321,True
206238,1.0507187939770106,1.0,0.9999981372150625,True
206239,1.122406969592662,1.0,0.9999998981767558,True
206240,1.2304087772820156,1.0,0.9999983533937491,True
206241,1.3963197617578638,1.0,0.9999967233443656,True
206242,1.2619538145428573,1.0,0.9999984682840217,True
206243,1.1074317424868925,1.0,0.9999950580273037,True
206244,1.3068594751191003,1.0,0.9999995236210077,True
206245,1.1503267347378492,1.0,0.999998058046623,True
206246,1.074366943761759,1.0,0.9999992868135195,True
206247,1.2717452317705993,1.0,0.9999986358479719,True
206248,1.3807392498071311,1.0,0.9999942582218799,True
206249,1.050836642002446,1.0,0.9999999967061232,True
206250,1.1410636470681197,1.0,0.9999971848037095,True
206251,1.006004384692637,1.0,0.9999939488779656,True
206252,1.3459956802986586,1.0,0.999997398109304,True
206253,1.298138989894083,1.0,0.9999952395761086,True
206254,1.0271788394398176,1.0,0.9999952127533724,True
206255,1.0265024764789243,1.0,0.9999954421588307,True
206256,1.164570946666425,1.0,0.9999963504731447,True
206257,1.2085158829091807,1.0,0.9999981448511811,True
206258,1.2021119145857717,1.0,0.9999966041678204,True
206259,1.1748271801211514,1.0,0.9999993356673519,True
206260,1.1290734523716832,1.0,0.9999988320212818,True
206261,1.1194518643465694,1.0,0.9999903775269229,True
206262,1.1228155027592228,1.0,0.9999991804341363,True
206263,1.0708533964421219,1.0,0.9999992900830914,True
206264,1.0809478656225038,1.0,0.9999998037898246,True
206265,1.0901655597176232,1.0,0.9999971578095666,True
206266,1.1441359296263927,1.0,0.9999940314603731,True
206267,1.1478337575699196,1.0,0.9999993758276172,True
206268,1.1648735725303756,1.0,0.9999990629989258,True
206269,1.11389766389271,1.0,0.9999992570722638,True
206270,1.1525128872610082,1.0,0.9999976653902962,True
206271,1.0387406030195367,1.0,0.9999973044426028,True
206272,1.3815040541835846,1.0,0.9999999925303839,True
206273,1.295900385223876,1.0,0.9999988853057281,True
206274,1.3687952133225993,1.0,0.9999983830257747,True
206275,1.0651554154235623,1.0,0.9999965557973214,True
206276,1.2053585450933946,1.0,0.9999939617500206,True
206277,1.1218822119077416,1.0,0.9999964665769511,True
206278,1.1593751662430314,1.0,0.9999918468269865,True
206279,1.1844437239099597,1.0,0.9999984765112635,True
206280,1.201380558147425,1.0,0.9999978070068111,True
206281,1.2660921085476804,1.0,0.9999964590202973,True
206282,1.1671016102098932,1.0,0.9999990705198517,True
206283,1.3557449531163865,1.0,0.9999929587550919,True
206284,1.1235145536875655,1.0,0.9999996723010244,True
206285,1.1422733027755276,1.0,0.999994767389321,True
206286,1.0685321647723693,1.0,0.9999991089239914,True
206287,1.2300785849155644,1.0,0.999997736444982,True
206288,1.222624307124509,1.0,0.9999938154821701,True
206289,1.3857057221524014,1.0,0.9999999078481375,True
206290,1.2817628851030873,1.0,0.9999999961605387,True
206291,1.1046984105874813,1.0,0.9999970223410748,True
206292,1.256676554764581,1.0,0.9999916297073091,True
206293,1.1567011853585079,1.0,0.9999990092044331,True
206294,1.074366943761759,1.0,0.9999992868135195,True
206295,1.2717452317705993,1.0,0.9999986358479719,True
206296,1.4264637286459023,1.0,0.9999966149187213,True
206297,1.0978129485305057,1.0,0.9999997256564097,True
206298,1.1410636470681197,1.0,0.9999971848037095,True
206299,1.006004384692637,1.0,0.9999939488779656,True
206300,1.3072447340210205,1.0,0.9999940058461457,True
206301,1.298138989894083,1.0,0.9999952395761086,True
206302,1.102132047778494,1.0,0.9999979593807663,True
206303,1.0265024764789243,1.0,0.9999954421588307,True
206304,1.1846111404095248,1.0,0.9999941561983875,True
206305,1.2026891038083658,1.0,0.999993727990105,True
206306,1.2019985343764612,1.0,0.9999954536148306,True
206307,1.1665000667891376,1.0,0.999991541751345,True
206308,1.1338862574707402,1.0,0.9999891578896514,True
206309,1.1194518643465694,1.0,0.9999903775269229,True
206310,1.1228155027592228,1.0,0.9999991804341363,True
206311,1.0708533964421219,1.0,0.9999992900830914,True
206312,1.0809478656225038,1.0,0.9999998037898246,True
206313,1.0901655597176232,1.0,0.9999971578095666,True
206314,1.1441359296263927,1.0,0.9999940314603731,True
206315,1.1336922850930897,1.0,0.9999993362850566,True
206316,1.1648735725303756,1.0,0.9999990629989258,True
206317,1.087567316720522,1.0,0.9999993148525208,True
206318,1.1725183836172617,1.0,0.9999927017401998,True
206319,1.0466861512563759,1.0,0.9999998882361893,True
206320,1.3815040541835846,1.0,0.9999999925303839,True
206321,1.295900385223876,1.0,0.9999988853057281,True
206322,1.3687952133225993,1.0,0.9999983830257747,True
206323,1.055583682062222,1.0,0.9999989769085363,True
206324,1.2053585450933946,1.0,0.9999939617500206,True
206325,1.1273922254868385,1.0,0.9999989604717783,True
206326,1.1864484974265317,1.0,0.9999999817562701,True
206327,1.1529256981325653,1.0,0.9999984029167104,True
206328,1.207335869706704,1.0,0.9999995304683253,True
206329,1.2660921085476804,1.0,0.9999964590202973,True
206330,1.1399491137465168,1.0,0.9999989123207922,True
206331,1.3707719694817349,1.0,0.9999987548059152,True
206332,1.1720906184270898,1.0,0.9999906492675753,True
206333,1.0665568406522639,1.0,0.9999952704702932,True
206334,1.0525956044789126,1.0,0.999994074025751,True
206335,1.2334929038339402,1.0,0.9999999956021792,True
206336,1.2362558948928823,1.0,0.9999961279246511,True
206337,1.3857057221524014,1.0,0.9999999078481375,True
206338,1.2817628851030873,1.0,0.9999999961605387,True
206339,1.1068960136282233,1.0,0.999999477205853,True
206340,1.2328299292406426,1.0,0.9999950520817561,True
206341,1.1567011853585079,1.0,0.9999990092044331,True
206342,1.1285470922998937,1.0,0.9999959827506787,True
206343,1.2566374042283672,1.0,0.9999937501612046,True
206344,1.2989854491047268,1.0,0.9999977959288712,True
206345,1.0978129485305057,1.0,0.9999997256564097,True
206346,1.1410636470681197,1.0,0.9999971848037095,True
206347,1.006004384692637,1.0,0.9999939488779656,True
206348,1.3072447340210205,1.0,0.9999940058461457,True
206349,1.298138989894083,1.0,0.9999952395761086,True
206350,1.102132047778494,1.0,0.9999979593807663,True
206351,0.9358031528768492,1.0,0.9999999877149741,True
206352,1.2246463937861483,1.0,0.9999985036462428,True
206353,1.175922384495566,1.0,0.9999983503901682,True
206354,1.1871891343569385,1.0,0.9999991488009168,True
206355,1.1665000667891376,1.0,0.999991541751345,True
206356,1.108653739700924,1.0,0.9999929868343548,True
206357,1.071998043616426,1.0,0.9999895703066712,True
206358,1.1396104011379735,1.0,0.9999910987177822,True
206359,1.05919358386481,1.0,0.999990861406258,True
206360,1.203798943486174,1.0,0.9999985478526361,True
206361,1.0901655597176232,1.0,0.9999971578095666,True
206362,1.1720107704897629,1.0,0.9999965586027941,True
206363,1.1336922850930897,1.0,0.9999993362850566,True
206364,1.1648735725303756,1.0,0.9999990629989258,True
206365,1.0427452605951772,1.0,0.9999998460683559,True
206366,1.1920886120478256,1.0,0.9999968868564788,True
206367,1.0466861512563759,1.0,0.9999998882361893,True
206368,1.296269127454793,1.0,0.9999981314948897,True
206369,1.2463044372391883,1.0,0.999995649498299,True
206370,1.3781207254272358,1.0,0.9999991908670487,True
206371,1.0315767578841752,1.0,0.9999934587475138,True
206372,1.2053585450933946,1.0,0.9999939617500206,True
206373,1.117939343120661,1.0,0.999994775835614,True
206374,1.1864484974265317,1.0,0.9999999817562701,True
206375,1.1446866162774627,1.0,0.9999960717073397,True
206376,1.2157626154285983,1.0,0.9999906793412499,True
206377,1.3179738747446252,1.0,0.9999980980497667,True
206378,1.1403446667237782,1.0,0.9999999715274096,True
206379,1.3707719694817349,1.0,0.9999987548059152,True
206380,1.1720906184270898,1.0,0.9999906492675753,True
206381,1.0736999893977057,1.0,0.9999997765122083,True
206382,1.0525956044789126,1.0,0.999994074025751,True
206383,1.233541929659054,1.0,0.9999994115831157,True
206384,1.2362558948928823,1.0,0.9999961279246511,True
206385,1.390495967140071,1.0,0.999997822954474,True
206386,1.221490623025517,1.0,0.9999944822172822,True
206387,1.1068960136282233,1.0,0.999999477205853,True
206388,1.2385353488907112,1.0,0.9999911116087139,True
206389,1.1567011853585079,1.0,0.9999990092044331,True
206390,1.1249574437030874,1.0,0.9999966530697789,True
206391,1.2317121219448521,1.0,0.9999978402457381,True
206392,1.2971255301950948,1.0,0.9999963807232239,True
206393,1.1107386428583284,1.0,0.9999969549125318,True
206394,1.1410636470681197,1.0,0.9999971848037095,True
206395,1.0497122316504168,1.0,0.9999974275133858,True
206396,1.3072447340210205,1.0,0.9999940058461457,True
206397,1.2571115640916126,1.0,0.9999949176030357,True
206398,1.1005062362317628,1.0,0.9999979391236461,True
206399,0.9358031528768492,1.0,0.9999999877149741,True
206400,1.2110234239222213,1.0,0.999999864683981,True
206401,1.175922384495566,1.0,0.9999983503901682,True
206402,1.1764086578987616,1.0,0.9999926997899048,True
206403,1.2113278914839096,1.0,0.9999985496405629,True
206404,1.108653739700924,1.0,0.9999929868343548,True
206405,1.071998043616426,1.0,0.9999895703066712,True
206406,1.1396104011379735,1.0,0.9999910987177822,True
206407,1.05919358386481,1.0,0.999990861406258,True
206408,1.21080110087179,1.0,0.9999939499300761,True
206409,1.0959597613954797,1.0,0.9999939263146459,True
206410,1.1590013832504877,1.0,0.9999926972496456,True
206411,1.179520595416782,1.0,0.9999997290513434,True
206412,1.0998896794022546,1.0,0.9999993718604907,True
206413,1.0427452605951772,1.0,0.9999998460683559,True
206414,1.1920886120478256,1.0,0.9999968868564788,True
206415,1.0790526864709824,1.0,0.9999958068247367,True
206416,1.3120975148126155,1.0,0.9999995050491078,True
206417,1.2437037750979412,1.0,0.9999963655404926,True
206418,1.3781207254272358,1.0,0.9999991908670487,True
206419,1.0347982323165086,1.0,0.999996544522092,True
206420,1.2358869088664024,1.0,0.9999893753066983,True
206421,1.1229453851588016,1.0,0.9999985642238589,True
206422,1.1836760516446205,1.0,0.9999992324593097,True
206423,1.1446866162774627,1.0,0.9999960717073397,True
206424,1.21426879833843,1.0,0.999993195262157,True
206425,1.2584992725911808,1.0,0.9999991117589718,True
206426,1.1817835293270873,1.0,0.9999991458216053,True
206427,1.3843004725073922,1.0,0.9999905740798437,True
206428,1.1752699081000884,1.0,0.9999998743938747,True
206429,1.0827683561597163,1.0,0.9999986583423274,True
206430,1.0316568747077888,1.0,0.999995574631387,True
206431,1.2551130088982887,1.0,0.9999946142931561,True
206432,1.1946814352012936,1.0,0.9999940514149737,True
206433,1.390495967140071,1.0,0.999997822954474,True
206434,1.2043774628375297,1.0,0.9999997266173788,True
206435,1.1068960136282233,1.0,0.999999477205853,True
206436,1.2384122977848502,1.0,0.9999907819212284,True
206437,1.170873964552017,1.0,0.9999913709896159,True
206438,1.1110082451756766,1.0,0.9999996797251726,True
206439,1.2293709492072393,1.0,0.9999999919428345,True
206440,1.2971255301950948,1.0,0.9999963807232239,True
206441,1.1107386428583284,1.0,0.9999969549125318,True
206442,1.1410636470681197,1.0,0.9999971848037095,True
206443,1.0773726463118527,1.0,0.9999975965203328,True
206444,1.3072447340210205,1.0,0.9999940058461457,True
206445,1.2675074938166164,1.0,0.9999999998872203,True
206446,1.131813103034408,1.0,0.9999996017491788,True
206447,0.9358031528768492,1.0,0.9999999877149741,True
206448,1.2110234239222213,1.0,0.999999864683981,True
206449,1.1739029182390885,1.0,0.9999972870839685,True
206450,1.1786835903860287,1.0,0.9999996009821032,True
206451,1.2113278914839096,1.0,0.9999985496405629,True
206452,1.1061081864499767,1.0,0.9999994401896201,True
206453,1.0752466299826942,1.0,0.9999916112606214,True
206454,1.147240188631392,1.0,0.9999955883327721,True
206455,1.05919358386481,1.0,0.999990861406258,True
206456,1.2174241398579164,1.0,0.9999998264095935,True
206457,1.0958811359845204,1.0,0.9999956342396699,True
206458,1.166187462805897,1.0,0.9999991635597454,True
206459,1.179520595416782,1.0,0.9999997290513434,True
206460,1.0222130866603443,1.0,0.9999989979724557,True
206461,1.0427452605951772,1.0,0.9999998460683559,True
206462,1.278381927456073,1.0,0.9999997347506752,True
206463,1.0787707446651866,1.0,0.9999931244395258,True
206464,1.223519493162469,1.0,0.9999972609461778,True
206465,1.2481156523070873,1.0,0.9999997230259458,True
206466,1.3544972959871537,1.0,0.9999939316506631,True
206467,1.0613739678750425,1.0,0.9999991979518797,True
206468,1.2358869088664024,1.0,0.9999893753066983,True
206469,1.1115693113437475,1.0,0.9999972794867936,True
206470,1.1836760516446205,1.0,0.9999992324593097,True
206471,1.1574699222157838,1.0,0.9999979277090802,True
206472,1.2778122125388989,1.0,0.9999926754736761,True
206473,1.2800404019446867,1.0,0.9999929471100933,True
206474,1.1817835293270873,1.0,0.9999991458216053,True
206475,1.416801502627193,1.0,0.999990389512685,True
206476,1.1752699081000884,1.0,0.9999998743938747,True
206477,1.0809948056667174,1.0,0.9999980098782781,True
206478,1.0316568747077888,1.0,0.999995574631387,True
206479,1.2056061651690166,1.0,0.9999997144380915,True
206480,1.1946814352012936,1.0,0.9999940514149737,True
206481,1.390495967140071,1.0,0.999997822954474,True
206482,1.2087065858357389,1.0,0.9999995063101833,True
206483,1.1068960136282233,1.0,0.999999477205853,True
206484,1.2384122977848502,1.0,0.9999907819212284,True
206485,1.1364471868218076,1.0,0.9999996565104011,True
206486,1.1109798944478801,1.0,0.9999999985978131,True
206487,1.2353101700571094,1.0,0.9999969250957293,True
206488,1.2971255301950948,1.0,0.9999963807232239,True
206489,1.1399568524801713,1.0,0.9999967622251078,True
206490,1.1454297330674597,1.0,0.9999959167637024,True
206491,1.0773726463118527,1.0,0.9999975965203328,True
206492,1.3072447340210205,1.0,0.9999940058461457,True
206493,1.2511523690826656,1.0,0.9999933374079015,True
206494,1.0710810186792943,1.0,0.9999982576864018,True
206495,0.867406529621712,1.0,0.9999975073220206,True
206496,1.2110234239222213,1.0,0.999999864683981,True
206497,1.1742414962804641,1.0,0.9999986371117372,True
206498,1.1527322466701755,1.0,0.9999975503858869,True
206499,1.2113278914839096,1.0,0.9999985496405629,True
206500,1.1061081864499767,1.0,0.9999994401896201,True
206501,1.0752466299826942,1.0,0.9999916112606214,True
206502,1.147240188631392,1.0,0.9999955883327721,True
206503,1.089119287691021,1.0,0.9999977102225049,True
206504,1.2174241398579164,1.0,0.9999998264095935,True
206505,1.0871201980128309,1.0,0.9999992606324756,True
206506,1.166187462805897,1.0,0.9999991635597454,True
206507,1.179520595416782,1.0,0.9999997290513434,True
206508,0.9965658812469839,1.0,0.9999999975702262,True
206509,1.0427452605951772,1.0,0.9999998460683559,True
206510,1.2684323800981154,1.0,0.9999980212801715,True
206511,1.0787707446651866,1.0,0.9999931244395258,True
206512,1.223519493162469,1.0,0.9999972609461778,True
206513,1.2481156523070873,1.0,0.9999997230259458,True
206514,1.3544972959871537,1.0,0.9999939316506631,True
206515,1.0658528394529845,1.0,0.9999964472268349,True
206516,1.2358869088664024,1.0,0.9999893753066983,True
206517,1.1115693113437475,1.0,0.9999972794867936,True
206518,1.2183549721134797,1.0,0.9999956018891012,True
206519,1.0580877883361741,1.0,0.9999954240508677,True
206520,1.2803913323143088,1.0,0.9999934572318643,True
206521,1.3047027253260108,1.0,0.9999927318194082,True
206522,1.1817835293270873,1.0,0.9999991458216053,True
206523,1.416801502627193,1.0,0.999990389512685,True
206524,1.1927315876072355,1.0,0.999999358296977,True
206525,1.0084427890911423,1.0,0.9999999261879425,True
206526,1.023297870954944,1.0,0.9999997857218452,True
206527,1.1943549279580539,1.0,0.9999953104529351,True
206528,1.1946814352012936,1.0,0.9999940514149737,True
206529,1.3071818925130714,1.0,0.9999988532601244,True
206530,1.2087065858357389,1.0,0.9999995063101833,True
206531,1.1068960136282233,1.0,0.999999477205853,True
206532,1.2256932605463735,1.0,0.9999994276180487,True
206533,1.1364471868218076,1.0,0.9999996565104011,True
206534,1.1303342474401115,1.0,0.999999359571413,True
206535,1.248867252416376,1.0,0.999999862620001,True
206536,1.2971255301950948,1.0,0.9999963807232239,True
206537,1.1371701675495216,1.0,0.9999946745368803,True
206538,1.1454297330674597,1.0,0.9999959167637024,True
206539,0.9941419006622711,1.0,0.9999955019583543,True
206540,1.3080793433736073,1.0,0.9999967211020994,True
206541,1.2511523690826656,1.0,0.9999933374079015,True
206542,1.0710810186792943,1.0,0.9999982576864018,True
206543,0.867406529621712,1.0,0.9999975073220206,True
206544,1.2110234239222213,1.0,0.999999864683981,True
206545,1.1451566594132196,1.0,0.9999966731880229,True
206546,1.1061797473459034,1.0,0.9999990776308494,True
206547,1.2113278914839096,1.0,0.9999985496405629,True
206548,1.1061081864499767,1.0,0.9999994401896201,True
206549,1.0006740908695861,1.0,0.9999993832012077,True
206550,1.1494379386752,1.0,0.9999962580109676,True
206551,1.0893901062651388,1.0,0.999998271857238,True
206552,1.2407006675984376,1.0,0.99999966067133,True
206553,1.058597843381931,1.0,0.999995460544025,True
206554,1.1558276211736696,1.0,0.9999994475005631,True
206555,1.263577854191316,1.0,0.9999993265254035,True
206556,0.9965658812469839,1.0,0.9999999975702262,True
206557,1.0494146282833234,1.0,0.9999986262348948,True
206558,1.2306794320285472,1.0,0.999996578572803,True
206559,1.0787707446651866,1.0,0.9999931244395258,True
206560,1.2230408178487773,1.0,0.9999978977581842,True
206561,1.2481156523070873,1.0,0.9999997230259458,True
206562,1.3518986104091297,1.0,0.9999977696421196,True
206563,1.0821042143279243,1.0,0.9999998907531902,True
206564,1.2358869088664024,1.0,0.9999893753066983,True
206565,1.1115693113437475,1.0,0.9999972794867936,True
206566,1.2235883942113892,1.0,0.9999960991650293,True
206567,1.0580877883361741,1.0,0.9999954240508677,True
206568,1.2952459191781773,1.0,0.9999955764810633,True
206569,1.3047027253260108,1.0,0.9999927318194082,True
206570,1.1817835293270873,1.0,0.9999991458216053,True
206571,1.3510112784142005,1.0,0.9999939680219307,True
206572,1.1901324803638715,1.0,0.9999960941939185,True
206573,1.0494783683197837,1.0,0.9999995548449102,True
206574,1.0372280549027337,1.0,0.9999999341825252,True
206575,1.1857175756799951,1.0,0.9999954360624554,True
206576,1.1946814352012936,1.0,0.9999940514149737,True
206577,1.3305739028397645,1.0,0.999998910449691,True
206578,1.3653122329385463,1.0,0.9999936706260911,True
206579,1.1068960136282233,1.0,0.999999477205853,True
206580,1.158675664180238,1.0,0.9999970416797466,True
206581,1.1128044027659743,1.0,0.9999951787297026,True
206582,1.1303342474401115,1.0,0.999999359571413,True
206583,1.248867252416376,1.0,0.999999862620001,True
206584,1.2971255301950948,1.0,0.9999963807232239,True
206585,1.098746379132487,1.0,0.9999944420571012,True
206586,1.1454297330674597,1.0,0.9999959167637024,True
206587,0.9941419006622711,1.0,0.9999955019583543,True
206588,1.3080793433736073,1.0,0.9999967211020994,True
206589,1.2319050749565215,1.0,0.9999970425643168,True
206590,1.1229678043037157,1.0,0.9999958857605099,True
206591,0.919746762852971,1.0,0.9999997296287483,True
206592,1.2110234239222213,1.0,0.999999864683981,True
206593,1.1451566594132196,1.0,0.9999966731880229,True
206594,1.1074948038300063,1.0,0.999996225967979,True
206595,1.2223293013013874,1.0,0.999999613106656,True
206596,1.1061081864499767,1.0,0.9999994401896201,True
206597,1.0006740908695861,1.0,0.9999993832012077,True
206598,1.1494379386752,1.0,0.9999962580109676,True
206599,1.0929468342219097,1.0,0.9999994439450743,True
206600,1.2465237166558687,1.0,0.999990692709667,True
206601,1.0504817649063625,1.0,0.9999970581994773,True
206602,1.1558276211736696,1.0,0.9999994475005631,True
206603,1.263577854191316,1.0,0.9999993265254035,True
206604,0.9965658812469839,1.0,0.9999999975702262,True
206605,1.0494146282833234,1.0,0.9999986262348948,True
206606,1.2306794320285472,1.0,0.999996578572803,True
206607,1.0787707446651866,1.0,0.9999931244395258,True
206608,1.2697250418574546,1.0,0.9999992864416866,True
206609,1.2473125951891832,1.0,0.999997731351469,True
206610,1.3518986104091297,1.0,0.9999977696421196,True
206611,1.0821042143279243,1.0,0.9999998907531902,True
206612,1.2387308603961846,1.0,0.9999946706218494,True
206613,1.1325064900400763,1.0,0.9999975389455821,True
206614,1.2235883942113892,1.0,0.9999960991650293,True
206615,1.0580877883361741,1.0,0.9999954240508677,True
206616,1.2952459191781773,1.0,0.9999955764810633,True
206617,1.2242285343894788,1.0,0.999999662790534,True
206618,1.1925315348363141,1.0,0.9999982732610267,True
206619,1.3510112784142005,1.0,0.9999939680219307,True
206620,1.1901324803638715,1.0,0.9999960941939185,True
206621,1.0494783683197837,1.0,0.9999995548449102,True
206622,1.0372280549027337,1.0,0.9999999341825252,True
206623,1.1857175756799951,1.0,0.9999954360624554,True
206624,1.2342996848411911,1.0,0.9999999729713501,True
206625,1.3305739028397645,1.0,0.999998910449691,True
206626,1.3653122329385463,1.0,0.9999936706260911,True
206627,1.1068960136282233,1.0,0.999999477205853,True
206628,1.158675664180238,1.0,0.9999970416797466,True
206629,1.1128044027659743,1.0,0.9999951787297026,True
206630,1.0894543564006827,1.0,0.9999997118670774,True
206631,1.2747389680005305,1.0,0.9999953151515355,True
206632,1.2971255301950948,1.0,0.9999963807232239,True
206633,1.1015195898018049,1.0,0.9999970780851011,True
206634,1.1454297330674597,1.0,0.9999959167637024,True
206635,1.0088656761137693,1.0,0.9999999328825531,True
206636,1.2538221624521488,1.0,0.9999976447836184,True
206637,1.2319050749565215,1.0,0.9999970425643168,True
206638,1.1656383486193913,1.0,0.9999974207184498,True
206639,0.9427551704881872,1.0,0.9999945503991319,True
206640,1.2110234239222213,1.0,0.999999864683981,True
206641,1.1451566594132196,1.0,0.9999966731880229,True
206642,1.0498759388382666,1.0,0.9999992237170171,True
206643,1.1976210030157568,1.0,0.999999977321474,True
206644,1.1314872032475973,1.0,0.9999969240789832,True
206645,1.1573121927739283,1.0,0.9999996850019731,True
206646,1.1569077257069176,1.0,0.9999936363828226,True
206647,1.096155241966305,1.0,0.9999964537760367,True
206648,1.227708766924385,1.0,0.9999991993099,True
206649,1.0504817649063625,1.0,0.9999970581994773,True
206650,1.1250763621554425,1.0,0.9999996945555706,True
206651,1.2254818928979545,1.0,0.9999999121662327,True
206652,0.9965658812469839,1.0,0.9999999975702262,True
206653,1.0983059977388765,1.0,0.9999951913421891,True
206654,1.2406501090433113,1.0,0.9999993101976545,True
206655,1.0787707446651866,1.0,0.9999931244395258,True
206656,1.2697250418574546,1.0,0.9999992864416866,True
206657,1.2491333344634368,1.0,0.9999997180752579,True
206658,1.4309896519089274,1.0,0.9999999407184744,True
206659,1.0822118677662993,1.0,0.9999998772177269,True
206660,1.2387308603961846,1.0,0.9999946706218494,True
206661,1.1325064900400763,1.0,0.9999975389455821,True
206662,1.2235883942113892,1.0,0.9999960991650293,True
206663,1.0580877883361741,1.0,0.9999954240508677,True
206664,1.3077009372885073,1.0,0.999999593829628,True
206665,1.2443802436367368,1.0,0.9999993307168297,True
206666,1.1909589914345915,1.0,0.9999923785477371,True
206667,1.3176601918034592,1.0,0.9999986715898578,True
206668,1.1772699112257239,1.0,0.9999922989697748,True
206669,1.0691865824025637,1.0,0.9999999226963509,True
206670,1.103415469446896,1.0,0.9999898468476344,True
206671,1.2002173550509565,1.0,0.9999992682179395,True
206672,1.2342996848411911,1.0,0.9999999729713501,True
206673,1.3305739028397645,1.0,0.999998910449691,True
206674,1.3653122329385463,1.0,0.9999936706260911,True
206675,1.1068960136282233,1.0,0.999999477205853,True
206676,1.158675664180238,1.0,0.9999970416797466,True
206677,1.1128044027659743,1.0,0.9999951787297026,True
206678,1.0894543564006827,1.0,0.9999997118670774,True
206679,1.260322443758245,1.0,0.9999903983539986,True
206680,1.2094807212318996,1.0,0.9999942203673183,True
206681,1.0998528099149107,1.0,0.9999990786415883,True
206682,1.1195207691903877,1.0,0.9999914532632133,True
206683,0.9961044475226316,1.0,0.9999998446746003,True
206684,1.2538221624521488,1.0,0.9999976447836184,True
206685,1.2319050749565215,1.0,0.9999970425643168,True
206686,1.1532843108607131,1.0,0.9999997326491843,True
206687,0.9427551704881872,1.0,0.9999945503991319,True
206688,1.2110234239222213,1.0,0.999999864683981,True
206689,1.1321869961526008,1.0,0.9999977399477895,True
206690,1.0498759388382666,1.0,0.9999992237170171,True
206691,1.2112662983323301,1.0,0.9999917173157613,True
206692,1.1314872032475973,1.0,0.9999969240789832,True
206693,1.1305980594031404,1.0,0.9999982378380281,True
206694,1.1569077257069176,1.0,0.9999936363828226,True
206695,1.096155241966305,1.0,0.9999964537760367,True
206696,1.2514316188825254,1.0,0.9999898245986782,True
206697,1.0538290108232355,1.0,0.9999947693237344,True
206698,1.1250763621554425,1.0,0.9999996945555706,True
206699,1.1915135979862326,1.0,0.9999943888530979,True
206700,1.0082757199409398,1.0,0.9999948318670688,True
206701,1.0983059977388765,1.0,0.9999951913421891,True
206702,1.2406501090433113,1.0,0.9999993101976545,True
206703,1.129661576727365,1.0,0.9999919957046933,True
206704,1.2697250418574546,1.0,0.9999992864416866,True
206705,1.2491333344634368,1.0,0.9999997180752579,True
206706,1.4309896519089274,1.0,0.9999999407184744,True
206707,1.1340433518956277,1.0,0.9999997892751401,True
206708,1.2387308603961846,1.0,0.9999946706218494,True
206709,1.130636475978677,1.0,0.9999989001371911,True
206710,1.2130357293077842,1.0,0.9999970155832237,True
206711,1.0580877883361741,1.0,0.9999954240508677,True
206712,1.322422302492821,1.0,0.9999997527368265,True
206713,1.1755489130641708,1.0,0.999994564078548,True
206714,1.1909589914345915,1.0,0.9999923785477371,True
206715,1.3087919987317231,1.0,0.9999987602717737,True
206716,1.185082265078815,1.0,0.9999970216665924,True
206717,1.0465889032691489,1.0,0.9999996253512593,True
206718,1.0788362972620504,1.0,0.9999956387954806,True
206719,1.1994580859896944,1.0,0.9999973894882711,True
206720,1.2342996848411911,1.0,0.9999999729713501,True
206721,1.27238904905603,1.0,0.999992255740452,True
206722,1.3084228079040097,1.0,0.9999975589587347,True
206723,1.1068960136282233,1.0,0.999999477205853,True
206724,1.158675664180238,1.0,0.9999970416797466,True
