form_stability_strength,L_raw,L_law,L_data,compression_ratio,prediction_error,ood_stability,latent_constraint_preservation,compression_to_error_ratio
0.4146308724832215,14000,286.64797166053995,320,23.077634236011153,0.19632850772487723,0.6687882566389951,0.7087415368677087,4.684320635309174
0.4212080536912752,14000,280.26384679295023,320,23.323077134827074,0.19250005855592087,0.6741707328520605,0.7152499004549345,4.80888072228006
0.42778523489932885,14000,274.06137139250484,320,23.566588696355414,0.18871486869960813,0.6795257548363983,0.7216847232106662,4.936137582198729
0.4343624161073826,14000,268.03681207978343,320,23.808033293841667,0.1849729381559389,0.6848531494713211,0.7280460051349038,5.066122397048455
0.44093959731543625,14000,262.18647814255945,320,24.047277849300773,0.1812742669249133,0.690152740523869,0.7343337462276474,5.198865868010315
0.4475167785234899,14000,256.5067215357994,320,24.28419214732545,0.17761885500653124,0.695424348555679,0.7405479464888969,5.334398186527352
0.45409395973154365,14000,250.99393688166322,320,24.518649140930297,0.17400670240079275,0.7006677908259279,0.7466886059186524,5.472749002184215
0.4606711409395973,14000,245.64456146950437,320,24.7505252479207,0.17043780910769782,0.7058828811901352,0.7527557245169136,5.613947386817953
0.467248322147651,14000,240.4550752558696,320,24.97970063632389,0.16691217512724651,0.7110694299945963,0.7587493022836809,5.758021794228499
0.4738255033557047,14000,235.42200086449884,320,25.206059497480098,0.16342980045943875,0.716227243966201,0.7646693392189541,5.905000014810581
0.4804026845637584,14000,230.54190358632576,320,25.429490305463695,0.1599906851042746,0.7213561260973758,0.7705158353227332,6.054909124382404
0.48697986577181207,14000,225.81139137947707,320,25.649886061587264,0.15659482906175398,0.7264558755258692,0.7762887905950182,6.207775426441135
0.4935570469798658,14000,221.227114869273,320,25.867144522834067,0.15324223233187692,0.7315262874090821,0.7819882050358092,6.363624387030758
0.5001342281879194,14000,216.7857673482273,320,26.081168413166637,0.1499328949146435,0.736567152792619,0.787614078645106,6.522480561365692
0.5067114093959731,14000,212.48408477604673,320,26.2918656167689,0.1466668168100536,0.7415782584727162,0.7931664114229089,6.684367511312884
0.5132885906040269,14000,208.3188457796317,320,26.49914935239613,0.14344399801810728,0.7465593868521787,0.7986452033692176,6.849307712797501
0.5198657718120805,14000,204.28687165307602,320,26.702938328129434,0.14026443853880458,0.7515103157894227,0.8040504544840322,7.017322452162639
0.5264429530201342,14000,200.38502635766662,320,26.9031568759583,0.1371281383721454,0.7564308184402013,0.8093821647673528,7.188431710482648
0.533020134228188,14000,196.610216521884,320,27.09973506574458,0.1340350975181298,0.7613206630915469,0.8146403342191794,7.362654034803038
0.5395973154362416,14000,192.95939144140215,320,27.29260879825277,0.13098531597675783,0.7661796129874375,0.8198249628395117,7.540006395258523
0.5461744966442953,14000,189.42954307908803,320,27.481719877063597,0.12797879374802937,0.7710074261456475,0.8249360506283501,7.720504027005151
0.552751677852349,14000,186.01770606500233,320,27.66701605931864,0.1250155308319445,0.775803855165204,0.8299735975856943,7.904160255893345
0.5593288590604026,14000,182.72095769639907,320,27.848451085372922,0.12209552722850325,0.7805686470238231,0.8349376037115445,8.090986306807553
0.5659060402684564,14000,179.53641793772547,320,28.025984687557465,0.11921878293770552,0.7853015428646479,0.8398280690059006,8.280991093605332
0.5724832214765101,14000,176.46124942062224,320,28.19958257837487,0.11638529795955135,0.7900022777715496,0.8446449934687628,8.4741809896059
0.5790604026845637,14000,173.49265744392352,320,28.369216418566158,0.11359507229404084,0.7946705805321996,0.8493883771001306,8.670559577606404
0.5856375838926174,14000,170.62788997365666,320,28.534863765595762,0.11084810594117384,0.7993061733880402,0.8540582199000045,8.870127378444751
0.5922147651006712,14000,167.86423764304251,320,28.696508003202794,0.1081443989009504,0.8039087717702141,0.8586545218683843,9.072881557182464
0.5987919463087248,14000,165.19903375249532,320,28.854138252759864,0.10548395117337059,0.8084780840204253,0.86317728300527,9.278815606051324
0.6053691275167785,14000,162.62965426962253,320,29.007749267264995,0.10286676275843432,0.8130138110956107,0.8676265033106617,9.487919003395168
0.6119463087248322,14000,160.15351782922517,320,29.157341308867263,0.10029283365614161,0.8175156462551982,0.8720021827845592,9.70017684794506
0.6185234899328859,14000,157.76808573329754,320,29.3029200108924,0.09776216386649253,0.8219832747296147,0.8763043214269627,9.91556946789452
0.6251006711409396,14000,155.47086195102722,320,29.4444962253901,0.09527475338948696,0.8264163733685783,0.8805329192378721,10.134072004393056
0.6316778523489933,14000,153.25939311879537,320,29.582085857270634,0.09283060222512499,0.8308146102675638,0.8846879762172876,10.355653969253838
0.6382550335570469,14000,151.13126854017645,320,29.71570968613417,0.09042971037340661,0.8351776443706787,0.8887694923652087,10.58027877687679
0.6448322147651007,14000,149.0841201859381,320,29.845393176922308,0.0880720778343318,0.8395051250480035,0.892777467681636,10.807903250624223
0.6514093959731544,14000,147.11562269404163,320,29.971166280537634,0.08575770460790053,0.8437966916452513,0.896711902166569,11.038477104154513
0.657986577181208,14000,145.22349336964152,320,30.093063225584686,0.08348659069411289,0.848051973003383,0.900572795820008,11.27194239852283
0.6645637583892617,14000,143.4054921850857,320,30.211122302383835,0.0812587360929688,0.8522705869455562,0.904360148641953,11.508232976198133
0.6711409395973155,14000,141.65942177991548,320,30.325385640399965,0.07907414080446826,0.8564521397285068,0.908073960632404,11.747273873524854
0.6777181208053691,14000,139.98312746086552,320,30.43589898021008,0.07693280482861134,0.8605962254551394,0.9117142317913607,11.988980713577387
0.6842953020134228,14000,138.37449720186385,320,30.542711441109105,0.07483472816539796,0.8647024254447394,0.9152809621188235,12.233259081816554
0.6908724832214765,14000,136.83146164403183,320,30.645875285421905,0.07277991081482815,0.8687703075568066,0.9187741516147921,12.48000388746039
0.6974496644295302,14000,135.35199409568435,320,30.745445680552223,0.07076835277690197,0.8727994254640387,0.9221938002792667,12.729098714026911
0.7040268456375839,14000,133.93411053232947,320,30.841480459756973,0.06880005405161929,0.876789317869459,0.9255399081122472,12.980415163092509
0.7106040268456376,14000,132.57586959666875,320,30.934039882587342,0.06687501463898021,0.880739507662064,0.9288124751137337,13.233812195934563
0.7171812080536912,14000,131.27537259859713,320,31.02318639588781,0.06499323453898474,0.8846495010046618,0.9320115012837259,13.489135478387816
0.723758389261745,14000,130.0307635152028,320,31.108984396190188,0.06315471375163281,0.8885187863467623,0.9351369866222242,13.746216734935308
0.7303355704697987,14000,128.84022899076749,320,31.1914999942841,0.06135945227692446,0.8923468333544342,0.9381889311292284,14.004873118771393
0.7369127516778523,14000,127.7019983367662,320,31.27080078268726,0.059607450114859704,0.8961330917479617,0.9411673348047385,14.264906605307395
0.743489932885906,14000,126.61434353186729,320,31.346955606680055,0.0578987072654385,0.8998769900368638,0.9440721976487546,14.526103417330255
0.7500671140939598,14000,125.57557922193254,320,31.420034339509595,0.05623322372866087,0.9035779341403609,0.9469035196612765,14.788233490759033
0.7566442953020134,14000,124.58406272001713,320,31.490107662308827,0.05461099950452683,0.9072353058796465,0.9496613008423044,15.051049990659038
0.7632214765100671,14000,123.63819400636952,320,31.557246849217396,0.05303203459303635,0.910848461326279,0.9523455411918382,15.314288887851516
0.7697986577181208,14000,122.73641572843161,320,31.621523558133077,0.05149632899418945,0.9144167289886093,0.954956240709878,15.577668607080055
0.7763758389261745,14000,121.8772132008387,320,31.683009627465957,0.05000388270798614,0.9179394078153054,0.9574933993964235,15.840889758241259
0.7829530201342282,14000,121.05911440541936,320,31.74177687921277,0.048554695734426376,0.9214157649916339,0.9599570172514752,16.103634962633738
0.7895302013422819,14000,120.28068999119562,320,31.797896928616062,0.04714876807351019,0.9248450335000936,0.9623470942750326,16.36556878650038
0.7961073825503355,14000,119.54055327438289,320,31.85144100062255,0.04578609972523762,0.9282264094120903,0.964663630467096,16.626337794308565
0.8026845637583893,14000,118.83736023838985,320,31.902479753307176,0.04446669068960858,0.9315590488714243,0.9669066258276654,16.885570734201913
0.809261744966443,14000,118.16980953381868,320,31.951083108384392,0.04319054096662312,0.9348420647231367,0.9690760803567406,17.142878867839123
