availability_coordinate,promotion_strength_eta,mismatch_over_H,epsilon_over_H
0.49699398797595185,0.8759877278718766,0.12401227212812338,0.1
0.4989979959919839,0.8770271381312092,0.12297286186879075,0.1
0.501002004008016,0.8780578365617151,0.1219421634382849,0.1
0.503006012024048,0.8790798961816858,0.1209201038183142,0.1
0.5050100200400801,0.8800933893974094,0.11990661060259056,0.1
0.5070140280561122,0.8810983880082999,0.11890161199170013,0.1
0.5090180360721442,0.8820949632119837,0.11790503678801634,0.1
0.5110220440881763,0.8830831856093432,0.11691681439065682,0.1
0.5130260521042084,0.884063125209519,0.11593687479048098,0.1
0.5150300601202404,0.8850348514348695,0.11496514856513051,0.1
0.5170340681362725,0.8859984331258883,0.11400156687411167,0.1
0.5190380761523046,0.886953938546082,0.11304606145391805,0.1
0.5210420841683366,0.8879014353868055,0.11209856461319445,0.1
0.5230460921843687,0.8888409907720584,0.11115900922794164,0.1
0.5250501002004008,0.8897726712632391,0.11022732873676089,0.1
0.5270541082164328,0.8906965428638615,0.10930345713613854,0.1
0.5290581162324649,0.8916126710242298,0.10838732897577019,0.1
0.531062124248497,0.8925211206460759,0.10747887935392408,0.1
0.533066132264529,0.8934219560871574,0.10657804391284265,0.1
0.5350701402805611,0.8943152411658161,0.10568475883418393,0.1
0.5370741482965932,0.8952010391655,0.10479896083450002,0.1
0.5390781563126252,0.8960794128392461,0.10392058716075392,0.1
0.5410821643286573,0.896950424414126,0.10304957558587402,0.1
0.5430861723446894,0.8978141355956546,0.1021858644043454,0.1
0.5450901803607214,0.8986706075721612,0.10132939242783878,0.1
0.5470941883767535,0.8995199010191245,0.10048009898087551,0.1
0.5490981963927856,0.9003620761034709,0.09963792389652915,0.1
0.5511022044088176,0.9011971924878369,0.09880280751216308,0.1
0.5531062124248497,0.9020253093347963,0.0979746906652037,0.1
0.5551102204408818,0.9028464853110508,0.09715351468894917,0.1
0.5571142284569138,0.9036607785915868,0.09633922140841322,0.1
0.5591182364729459,0.9044682468637959,0.0955317531362041,0.1
0.561122244488978,0.9052689473315626,0.0947310526684374,0.1
0.56312625250501,0.9060629367193164,0.09393706328068363,0.1
0.565130260521042,0.9068502712760499,0.09314972872395011,0.1
0.567134268537074,0.9076310067793047,0.09236899322069525,0.1
0.5691382765531061,0.908405198539122,0.09159480146087795,0.1
0.5711422845691382,0.9091729014019614,0.09082709859803861,0.1
0.5731462925851702,0.9099341697545861,0.09006583024541392,0.1
0.5751503006012023,0.9106890575279162,0.08931094247208382,0.1
0.5771543086172344,0.9114376182008489,0.0885623817991511,0.1
0.5791583166332664,0.9121799048040479,0.08782009519595213,0.1
0.5811623246492985,0.9129159699236994,0.08708403007630061,0.1
0.5831663326653306,0.9136458657052381,0.08635413429476191,0.1
0.5851703406813626,0.9143696438570409,0.08563035614295911,0.1
0.5871743486973947,0.9150873556540906,0.0849126443459094,0.1
0.5891783567134268,0.9157990519416083,0.08420094805839173,0.1
0.5911823647294588,0.9165047831386547,0.08349521686134531,0.1
0.5931863727454909,0.9172045992417031,0.08279540075829694,0.1
0.595190380761523,0.9178985498281808,0.08210145017181925,0.1
0.597194388777555,0.9185866840599809,0.0814133159400191,0.1
0.5991983967935871,0.919269050686946,0.08073094931305402,0.1
0.6012024048096192,0.9199456980503211,0.08005430194967889,0.1
0.6032064128256512,0.9206166740861786,0.07938332591382136,0.1
0.6052104208416833,0.9212820263288142,0.07871797367118583,0.1
0.6072144288577154,0.9219418019141141,0.07805819808588588,0.1
0.6092184368737474,0.9225960475828949,0.07740395241710507,0.1
0.6112224448897795,0.9232448096842143,0.0767551903157857,0.1
0.6132264529058116,0.9238881341786549,0.0761118658213451,0.1
0.6152304609218436,0.9245260666415802,0.07547393335841979,0.1
0.6172344689378757,0.9251586522663632,0.07484134773363682,0.1
0.6192384769539078,0.9257859358675882,0.07421406413241183,0.1
0.6212424849699398,0.9264079618842255,0.07359203811577453,0.1
0.6232464929859719,0.9270247743827797,0.07297522561722025,0.1
0.625250501002004,0.9276364170604116,0.07236358293958844,0.1
