time,environmental_distinguishability,friend_record_stability,wigner_boundary_access,friend_record_condition,wigner_record_condition,threshold
6.69172932330827,0.9998806958670908,0.9999999999996039,0.966381957026158,0.9998806958670908,0.966381957026158,0.72
6.716791979949875,0.9998846649483438,0.9999999999996523,0.9684358159645521,0.9998846649483438,0.9684358159645521,0.72
6.741854636591478,0.9998885019838276,0.9999999999996947,0.9703680440684888,0.9998885019838276,0.9703680440684888,0.72
6.7669172932330826,0.99989221136652,0.999999999999732,0.9721853864278088,0.99989221136652,0.9721853864278088,0.72
6.791979949874686,0.9998957973432502,0.9999999999997649,0.9738942688495129,0.9998957973432502,0.9738942688495129,0.72
6.81704260651629,0.9998992640195616,0.9999999999997935,0.9755008062315077,0.9998992640195616,0.9755008062315077,0.72
6.842105263157895,0.9999026153644122,0.9999999999998188,0.9770108116439059,0.9999026153644122,0.9770108116439059,0.72
6.867167919799498,0.9999058552147175,0.9999999999998408,0.97842980595527,0.9999058552147175,0.97842980595527,0.72
6.8922305764411025,0.9999089872797451,0.9999999999998603,0.9797630278606151,0.9999089872797451,0.9797630278606151,0.72
6.917293233082706,0.99991201514536,0.9999999999998774,0.9810154441858733,0.99991201514536,0.9810154441858733,0.72
6.94235588972431,0.9999149422781305,0.9999999999998923,0.9821917603598733,0.9999149422781305,0.9821917603598733,0.72
6.967418546365915,0.9999177720292972,0.9999999999999056,0.9832964309597713,0.9999177720292972,0.9832964309597713,0.72
6.992481203007518,0.9999205076386096,0.9999999999999172,0.9843336702493263,0.9999205076386096,0.9843336702493263,0.72
7.017543859649122,0.9999231522380351,0.9999999999999272,0.9853074626415328,0.9999231522380351,0.9853074626415328,0.72
7.042606516290727,0.9999257088553452,0.999999999999936,0.986221573027969,0.9999257088553452,0.986221573027969,0.72
7.06766917293233,0.9999281804175812,0.9999999999999438,0.9870795569268981,0.9999281804175812,0.9870795569268981,0.72
7.0927318295739346,0.9999305697544066,0.9999999999999507,0.987884770410742,0.9999305697544066,0.987884770410742,0.72
7.117794486215539,0.9999328796013454,0.9999999999999567,0.9886403797811238,0.9999328796013454,0.9886403797811238,0.72
7.142857142857142,0.9999351126029145,0.999999999999962,0.9893493709663395,0.9999351126029145,0.9893493709663395,0.72
7.167919799498747,0.9999372713156518,0.9999999999999667,0.9900145586219448,0.9999372713156518,0.9900145586219448,0.72
7.19298245614035,0.9999393582110426,0.9999999999999707,0.9906385949202116,0.9999393582110426,0.9906385949202116,0.72
7.2180451127819545,0.9999413756783493,0.9999999999999742,0.9912239780185951,0.9999413756783493,0.9912239780185951,0.72
7.243107769423559,0.9999433260273469,0.9999999999999776,0.9917730602011283,0.9999433260273469,0.9917730602011283,0.72
7.268170426065162,0.9999452114909676,0.9999999999999802,0.9922880556898853,0.9999452114909676,0.9922880556898853,0.72
7.293233082706767,0.9999470342278567,0.9999999999999827,0.992771048126397,0.9999470342278567,0.992771048126397,0.72
7.31829573934837,0.9999487963248448,0.9999999999999847,0.9932239977252043,0.9999487963248448,0.9932239977252043,0.72
7.343358395989974,0.9999504997993364,0.9999999999999867,0.9936487481036621,0.9999504997993364,0.9936487481036621,0.72
7.368421052631579,0.9999521466016196,0.9999999999999882,0.9940470327936908,0.9999521466016196,0.9940470327936908,0.72
7.393483709273182,0.9999537386170995,0.9999999999999898,0.9944204814424688,0.9999537386170995,0.9944204814424688,0.72
7.4185463659147866,0.999955277668456,0.9999999999999909,0.9947706257100838,0.999955277668456,0.9947706257100838,0.72
7.443609022556391,0.9999567655177317,0.999999999999992,0.9950989048729854,0.9999567655177317,0.9950989048729854,0.72
