t,memory+external,channel,causal-boundary,thermodynamic,Cacc,active_bottleneck
33.6,5.0,3.9946536846390157,5.188658289754251,4.899239581194351,3.9946536846390157,channel
33.7,5.0,3.9907037293853294,5.188372564005665,4.8992242236878525,3.9907037293853294,channel
33.800000000000004,5.0,3.9867816395898767,5.188079676039863,4.8992085561012155,3.9867816395898767,channel
33.9,5.0,3.9828878974555715,5.187779448155437,4.899192572177017,3.9828878974555715,channel
34.0,5.0,3.979022966985149,5.18747169833546,4.899176265531696,3.979022966985149,channel
34.1,5.0,3.9751872939027724,5.187156240147459,4.899159629653016,3.9751872939027724,channel
34.2,5.0,3.971381305597715,5.186832882641319,4.899142657897475,3.971381305597715,channel
34.300000000000004,5.0,3.9676054110897416,5.186501430245075,4.899125343487668,3.9676054110897416,channel
34.4,5.0,3.963860001015789,5.186161682658581,4.899107679509596,3.963860001015789,channel
34.5,5.0,3.9601454476374967,5.185813434745015,4.899089658909913,3.9601454476374967,channel
34.6,5.0,3.956462104869109,5.185456476420199,4.899071274493134,3.956462104869109,channel
34.7,5.0,3.9528103083252546,5.18509059253969,4.899052518918767,3.9528103083252546,channel
34.800000000000004,5.0,3.9491903753880493,5.1847155627836425,4.899033384698407,3.9491903753880493,channel
34.9,5.0,3.945602605292984,5.184331161539388,4.8990138641927565,3.945602605292984,channel
35.0,5.0,3.9420472792329955,5.183937157781717,4.898993949608601,3.9420472792329955,channel
35.1,5.0,3.938524660480133,5.183533314950841,4.898973632995706,3.938524660480133,channel
35.2,5.0,3.935034994524176,5.183119390828012,4.89895290624367,3.935034994524176,channel
35.300000000000004,5.0,3.931578509227583,5.182695137408754,4.898931761078703,3.931578509227583,channel
35.4,5.0,3.928155414996104,5.182260300773724,4.898910189060346,3.928155414996104,channel
