t,S_res_observer_1_bits,S_res_observer_2_bits,entropy_gap_bits
17.7,0.4708393034534817,0.4708393034534817,0.0
17.8,0.4721556209555313,0.4721556209555313,0.0
17.900000000000002,0.47349422991543566,0.47349422991543566,0.0
18.0,0.4748554268445302,0.4748554268445302,0.0
18.1,0.47623950915766233,0.47623950915766233,0.0
18.2,0.4776467750463249,0.4776467750463249,0.0
18.3,0.47907752334637177,0.47907752334637177,0.0
18.400000000000002,0.48053205340020533,0.48053205340020533,0.0
18.5,0.4820106649133713,0.4820106649133713,0.0
18.6,0.48351365780544153,0.48351365780544153,0.0
18.7,0.4850413320551432,0.4850413320551432,0.0
18.8,0.48659398753962346,0.48659398753962346,0.0
18.900000000000002,0.4881719238677986,0.4881719238677986,0.0
19.0,0.48977544020771724,0.48977544020771724,0.0
19.1,0.4914048351078737,0.4914048351078737,0.0
19.200000000000003,0.4930604063124253,0.4930604063124253,0.0
19.3,0.4947424505702589,0.4947424505702589,0.0
19.400000000000002,0.4964512634378755,0.4964512634378755,0.0
19.5,0.4981871390760517,0.4981871390760517,0.0
19.6,0.499950370040267,0.499950370040267,0.0
19.700000000000003,0.5017412470648717,0.5017412470648717,0.0
19.8,0.5035600588409954,0.5035600588409954,0.0
19.900000000000002,0.5054070917882028,0.5054070917882028,0.0
20.0,0.5072826298199065,0.5072826298199065,0.0
20.1,0.5091869541025638,0.5091869541025638,0.0
20.200000000000003,0.5111203428087023,0.5111203428087023,0.0
20.3,0.5130830708638117,0.5130830708638117,0.0
20.400000000000002,0.5150754096871735,0.5150754096871735,0.0
20.5,0.5170976269266987,0.5170976269266987,0.0
20.6,0.519149986187859,0.519149986187859,0.0
20.700000000000003,0.5212327467568256,0.5212327467568256,0.0
20.8,0.523346163317914,0.523346163317914,0.0
20.900000000000002,0.5254904856654852,0.5254904856654852,0.0
21.0,0.5276659584104388,0.5276659584104388,0.0
21.1,0.5298728206814669,0.5298728206814669,0.0
21.200000000000003,0.5321113058212443,0.5321113058212443,0.0
21.3,0.5343816410777595,0.5343816410777595,0.0
21.400000000000002,0.5366840472909935,0.5366840472909935,0.0
21.5,0.5390187385751819,0.5390187385751819,0.0
21.6,0.5413859219969082,0.5413859219969082,0.0
21.700000000000003,0.5437857972493028,0.5437857972493028,0.0
21.8,0.5462185563226267,0.5462185563226267,0.0
21.900000000000002,0.5486843831715538,0.5486843831715538,0.0
22.0,0.5511834533794682,0.5511834533794682,0.0
22.1,0.5537159338201372,0.5537159338201372,0.0
22.200000000000003,0.5562819823171052,0.5562819823171052,0.0
22.3,0.5588817473012053,0.5588817473012053,0.0
22.400000000000002,0.561515367466594,0.561515367466594,0.0
22.5,0.5641829714257209,0.5641829714257209,0.0
22.6,0.5668846773636842,0.5668846773636842,0.0
22.700000000000003,0.5696205926924378,0.5696205926924378,0.0
22.8,0.5723908137053213,0.5723908137053213,0.0
22.900000000000002,0.5751954252324207,0.5751954252324207,0.0
23.0,0.5780345002972771,0.5780345002972771,0.0
23.1,0.5809080997754767,0.5809080997754767,0.0
23.200000000000003,0.5838162720556825,0.5838162720556825,0.0
23.3,0.5867590527036723,0.5867590527036723,0.0
23.400000000000002,0.5897364641299729,0.5897364641299729,0.0
23.5,0.5927485152616976,0.5927485152616976,0.0
23.6,0.5957952012191994,0.5957952012191994,0.0
23.700000000000003,0.5988765029981691,0.5988765029981691,0.0
23.8,0.6019923871578339,0.6019923871578339,0.0
23.900000000000002,0.6051428055158947,0.6051428055158947,0.0
24.0,0.6083276948508844,0.6083276948508844,0.0
24.1,0.6115469766126118,0.6115469766126118,0.0
24.200000000000003,0.6148005566413808,0.6148005566413808,0.0
24.3,0.6180883248966662,0.6180883248966662,0.0
24.400000000000002,0.6214101551959468,0.6214101551959468,0.0
24.5,0.6247659049643941,0.6247659049643941,0.0
24.6,0.6281554149961046,0.6281554149961046,0.0
24.700000000000003,0.631578509227583,0.631578509227583,0.0
24.8,0.635034994524176,0.635034994524176,0.0
24.900000000000002,0.6385246604801331,0.6385246604801331,0.0
25.0,0.6420472792329956,0.6420472792329956,0.0
25.1,0.645602605292984,0.645602605292984,0.0
25.200000000000003,0.6491903753880495,0.6491903753880495,0.0
25.3,0.6528103083252548,0.6528103083252548,0.0
25.400000000000002,0.6564621048691093,0.6564621048691093,0.0
25.5,0.6601454476374968,0.6601454476374968,0.0
25.6,0.6638600010157898,0.6638600010157898,0.0
25.700000000000003,0.6676054110897418,0.6676054110897418,0.0
25.8,0.6713813055977154,0.6713813055977154,0.0
25.900000000000002,0.6751872939027725,0.6751872939027725,0.0
26.0,0.6790229669851486,0.6790229669851486,0.0
26.1,0.6828878974555721,0.6828878974555721,0.0
26.200000000000003,0.6867816395898769,0.6867816395898769,0.0
26.3,0.6907037293853291,0.6907037293853291,0.0
26.400000000000002,0.6946536846390163,0.6946536846390163,0.0
26.5,0.698631005048651,0.698631005048651,0.0
26.6,0.7026351723360831,0.7026351723360831,0.0
26.700000000000003,0.7066656503937532,0.7066656503937532,0.0
26.8,0.7107218854543129,0.7107218854543129,0.0
26.900000000000002,0.7148033062835557,0.7148033062835557,0.0
27.0,0.7189093243967841,0.7189093243967841,0.0
27.1,0.7230393342986652,0.7230393342986652,0.0
27.200000000000003,0.7271927137465903,0.7271927137465903,0.0
27.3,0.7313688240375091,0.7313688240375091,0.0
27.400000000000002,0.7355670103181247,0.7355670103181247,0.0
27.5,0.7397866019183308,0.7397866019183308,0.0
27.6,0.7440269127076764,0.7440269127076764,0.0
27.700000000000003,0.748287241474598,0.748287241474598,0.0
27.8,0.7525668723281376,0.7525668723281376,0.0
27.900000000000002,0.7568650751217465,0.7568650751217465,0.0
28.0,0.7611811058987934,0.7611811058987934,0.0
28.1,0.7655142073592716,0.7655142073592716,0.0
28.200000000000003,0.769863609347202,0.769863609347202,0.0
28.3,0.7742285293581332,0.7742285293581332,0.0
28.400000000000002,0.7786081730661261,0.7786081730661261,0.0
28.5,0.7830017348695071,0.7830017348695071,0.0
28.6,0.7874083984546942,0.7874083984546942,0.0
28.700000000000003,0.7918273373772742,0.7918273373772742,0.0
28.8,0.796257715659527,0.796257715659527,0.0
28.900000000000002,0.8006986884035072,0.8006986884035072,0.0
29.0,0.8051494024187704,0.8051494024187704,0.0
29.1,0.8096089968637781,0.8096089968637781,0.0
29.200000000000003,0.8140766038999914,0.8140766038999914,0.0
29.3,0.8185513493576071,0.8185513493576071,0.0
29.400000000000002,0.823032353411886,0.823032353411886,0.0
29.5,0.8275187312689543,0.8275187312689543,0.0
29.6,0.8320095938599765,0.8320095938599765,0.0
29.700000000000003,0.8365040485425315,0.8365040485425315,0.0
29.8,0.8410011998080309,0.8410011998080309,0.0
29.900000000000002,0.8455001499940007,0.8455001499940007,0.0
30.0,0.8499999999999996,0.8499999999999996,0.0
30.1,0.8544998500060004,0.8544998500060004,0.0
30.200000000000003,0.8589988001919693,0.8589988001919693,0.0
30.3,0.8634959514574696,0.8634959514574696,0.0
30.400000000000002,0.8679904061400237,0.8679904061400237,0.0
30.5,0.8724812687310459,0.8724812687310459,0.0
30.6,0.8769676465881151,0.8769676465881151,0.0
30.700000000000003,0.8814486506423931,0.8814486506423931,0.0
30.8,0.8859233961000088,0.8859233961000088,0.0
30.900000000000002,0.8903910031362221,0.8903910031362221,0.0
31.0,0.8948505975812306,0.8948505975812306,0.0
31.1,0.8993013115964938,0.8993013115964938,0.0
31.200000000000003,0.9037422843404741,0.9037422843404741,0.0
31.3,0.908172662622726,0.908172662622726,0.0
31.400000000000002,0.9125916015453059,0.9125916015453059,0.0
31.5,0.9169982651304931,0.9169982651304931,0.0
31.6,0.9213918269338741,0.9213918269338741,0.0
31.700000000000003,0.9257714706418669,0.9257714706418669,0.0
31.8,0.9301363906527982,0.9301363906527982,0.0
31.900000000000002,0.9344857926407286,0.9344857926407286,0.0
32.0,0.9388188941012068,0.9388188941012068,0.0
32.1,0.9431349248782537,0.9431349248782537,0.0
32.2,0.9474331276718635,0.9474331276718635,0.0
32.300000000000004,0.9517127585254022,0.9517127585254022,0.0
32.4,0.9559730872923238,0.9559730872923238,0.0
32.5,0.9602133980816694,0.9602133980816694,0.0
32.6,0.9644329896818764,0.9644329896818764,0.0
32.7,0.9686311759624919,0.9686311759624919,0.0
32.800000000000004,0.9728072862534098,0.9728072862534098,0.0
32.9,0.976960665701335,0.976960665701335,0.0
33.0,0.9810906756032161,0.9810906756032161,0.0
33.1,0.9851966937164445,0.9851966937164445,0.0
33.2,0.9892781145456873,0.9892781145456873,0.0
33.300000000000004,0.993334349606247,0.993334349606247,0.0
33.4,0.9973648276639171,0.9973648276639171,0.0
33.5,1.0013689949513496,1.0013689949513496,0.0
33.6,1.0053463153609843,1.0053463153609843,0.0
33.7,1.0092962706146706,1.0092962706146706,0.0
33.800000000000004,1.0132183604101233,1.0132183604101233,0.0
33.9,1.0171121025444285,1.0171121025444285,0.0
34.0,1.020977033014851,1.020977033014851,0.0
34.1,1.0248127060972276,1.0248127060972276,0.0
34.2,1.0286186944022848,1.0286186944022848,0.0
34.300000000000004,1.0323945889102584,1.0323945889102584,0.0
34.4,1.0361399989842108,1.0361399989842108,0.0
34.5,1.0398545523625033,1.0398545523625033,0.0
34.6,1.043537895130891,1.043537895130891,0.0
34.7,1.0471896916747454,1.0471896916747454,0.0
34.800000000000004,1.0508096246119507,1.0508096246119507,0.0
34.9,1.0543973947070162,1.0543973947070162,0.0
35.0,1.0579527207670045,1.0579527207670045,0.0
35.1,1.061475339519867,1.061475339519867,0.0
35.2,1.0649650054758242,1.0649650054758242,0.0
35.300000000000004,1.0684214907724172,1.0684214907724172,0.0
35.4,1.071844585003896,1.071844585003896,0.0
35.5,1.075234095035606,1.075234095035606,0.0
35.6,1.0785898448040534,1.0785898448040534,0.0
35.7,1.0819116751033344,1.0819116751033344,0.0
35.800000000000004,1.0851994433586194,1.0851994433586194,0.0
35.9,1.0884530233873884,1.0884530233873884,0.0
36.0,1.0916723051491157,1.0916723051491157,0.0
36.1,1.0948571944841055,1.0948571944841055,0.0
36.2,1.0980076128421663,1.0980076128421663,0.0
36.300000000000004,1.101123497001831,1.101123497001831,0.0
36.4,1.1042047987808012,1.1042047987808012,0.0
36.5,1.1072514847383026,1.1072514847383026,0.0
36.6,1.1102635358700277,1.1102635358700277,0.0
36.7,1.1132409472963278,1.1132409472963278,0.0
36.800000000000004,1.1161837279443176,1.1161837279443176,0.0
36.9,1.1190919002245234,1.1190919002245234,0.0
37.0,1.1219654997027235,1.1219654997027235,0.0
37.1,1.12480457476758,1.12480457476758,0.0
37.2,1.1276091862946793,1.1276091862946793,0.0
37.300000000000004,1.1303794073075624,1.1303794073075624,0.0
37.4,1.133115322636316,1.133115322636316,0.0
37.5,1.1358170285742792,1.1358170285742792,0.0
37.6,1.1384846325334061,1.1384846325334061,0.0
37.7,1.1411182526987949,1.1411182526987949,0.0
37.800000000000004,1.1437180176828954,1.1437180176828954,0.0
37.9,1.146284066179863,1.146284066179863,0.0
38.0,1.148816546620532,1.148816546620532,0.0
38.1,1.1513156168284469,1.1513156168284469,0.0
38.2,1.1537814436773735,1.1537814436773735,0.0
38.300000000000004,1.1562142027506979,1.1562142027506979,0.0
38.400000000000006,1.1586140780030925,1.1586140780030925,0.0
38.5,1.1609812614248187,1.1609812614248187,0.0
38.6,1.1633159527090067,1.1633159527090067,0.0
38.7,1.1656183589222406,1.1656183589222406,0.0
38.800000000000004,1.1678886941787558,1.1678886941787558,0.0
38.900000000000006,1.1701271793185333,1.1701271793185333,0.0
39.0,1.172334041589561,1.172334041589561,0.0
39.1,1.174509514334515,1.174509514334515,0.0
39.2,1.1766538366820862,1.1766538366820862,0.0
39.300000000000004,1.1787672532431746,1.1787672532431746,0.0
39.400000000000006,1.1808500138121412,1.1808500138121412,0.0
39.5,1.182902373073302,1.182902373073302,0.0
39.6,1.1849245903128267,1.1849245903128267,0.0
39.7,1.186916929136189,1.186916929136189,0.0
39.800000000000004,1.1888796571912983,1.1888796571912983,0.0
39.900000000000006,1.1908130458974369,1.1908130458974369,0.0
40.0,1.1927173701800937,1.1927173701800937,0.0
40.1,1.1945929082117974,1.1945929082117974,0.0
40.2,1.1964399411590048,1.1964399411590048,0.0
40.300000000000004,1.198258752935129,1.198258752935129,0.0
40.400000000000006,1.2000496299597332,1.2000496299597332,0.0
40.5,1.2018128609239485,1.2018128609239485,0.0
40.6,1.2035487365621247,1.2035487365621247,0.0
40.7,1.2052575494297413,1.2052575494297413,0.0
40.800000000000004,1.2069395936875753,1.2069395936875753,0.0
40.900000000000006,1.208595164892127,1.208595164892127,0.0
41.0,1.210224559792283,1.210224559792283,0.0
41.1,1.2118280761322016,1.2118280761322016,0.0
41.2,1.2134060124603763,1.2134060124603763,0.0
41.300000000000004,1.2149586679448565,1.2149586679448565,0.0
41.400000000000006,1.2164863421945586,1.2164863421945586,0.0
41.5,1.2179893350866293,1.2179893350866293,0.0
41.6,1.2194679465997948,1.2194679465997948,0.0
41.7,1.2209224766536289,1.2209224766536289,0.0
41.800000000000004,1.2223532249536748,1.2223532249536748,0.0
41.900000000000006,1.2237604908423378,1.2237604908423378,0.0
42.0,1.22514457315547,1.22514457315547,0.0
42.1,1.2265057700845645,1.2265057700845645,0.0
42.2,1.2278443790444689,1.2278443790444689,0.0
42.300000000000004,1.2291606965465185,1.2291606965465185,0.0
42.400000000000006,1.2304550180770057,1.2304550180770057,0.0
42.5,1.2317276379808808,1.2317276379808808,0.0
42.6,1.2329788493505744,1.2329788493505744,0.0
42.7,1.2342089439198594,1.2342089439198594,0.0
42.800000000000004,1.2354182119626236,1.2354182119626236,0.0
42.900000000000006,1.2366069421964645,1.2366069421964645,0.0
43.0,1.237775421690988,1.237775421690988,0.0
43.1,1.2389239357807047,1.2389239357807047,0.0
43.2,1.2400527679824185,1.2400527679824185,0.0
43.300000000000004,1.2411621999169844,1.2411621999169844,0.0
43.400000000000006,1.2422525112353435,1.2422525112353435,0.0
43.5,1.2433239795487028,1.2433239795487028,0.0
43.6,1.2443768803627702,1.2443768803627702,0.0
43.7,1.2454114870159128,1.2454114870159128,0.0
43.800000000000004,1.2464280706211484,1.2464280706211484,0.0
43.900000000000006,1.2474269000118432,1.2474269000118432,0.0
44.0,1.2484082416910178,1.2484082416910178,0.0
44.1,1.2493723597841493,1.2493723597841493,0.0
44.2,1.250319515995359,1.250319515995359,0.0
44.300000000000004,1.2512499695668873,1.2512499695668873,0.0
44.400000000000006,1.2521639772417426,1.2521639772417426,0.0
44.5,1.2530617932294241,1.2530617932294241,0.0
44.6,1.2539436691746175,1.2539436691746175,0.0
44.7,1.25480985412876,1.25480985412876,0.0
44.800000000000004,1.2556605945243762,1.2556605945243762,0.0
44.900000000000006,1.2564961341520853,1.2564961341520853,0.0
45.0,1.25731671414019,1.25731671414019,0.0
45.1,1.2581225729367418,1.2581225729367418,0.0
45.2,1.2589139462940002,1.2589139462940002,0.0
45.300000000000004,1.2596910672551918,1.2596910672551918,0.0
45.400000000000006,1.2604541661434725,1.2604541661434725,0.0
45.5,1.2612034705530224,1.2612034705530224,0.0
45.6,1.2619392053421694,1.2619392053421694,0.0
45.7,1.2626615926284739,1.2626615926284739,0.0
45.800000000000004,1.2633708517856803,1.2633708517856803,0.0
45.900000000000006,1.2640671994424677,1.2640671994424677,0.0
46.0,1.2647508494829118,1.2647508494829118,0.0
46.1,1.2654220130485911,1.2654220130485911,0.0
46.2,1.2660808985422545,1.2660808985422545,0.0
46.300000000000004,1.2667277116329902,1.2667277116329902,0.0
46.400000000000006,1.2673626552628163,1.2673626552628163,0.0
46.5,1.2679859296546274,1.2679859296546274,0.0
46.6,1.2685977323214366,1.2685977323214366,0.0
46.7,1.2691982580768437,1.2691982580768437,0.0
46.800000000000004,1.2697876990466654,1.2697876990466654,0.0
46.900000000000006,1.2703662446816772,1.2703662446816772,0.0
47.0,1.2709340817713946,1.2709340817713946,0.0
47.1,1.2714913944588488,1.2714913944588488,0.0
47.2,1.2720383642562991,1.2720383642562991,0.0
47.300000000000004,1.2725751700618204,1.2725751700618204,0.0
47.400000000000006,1.2731019881767276,1.2731019881767276,0.0
47.5,1.273618992323779,1.273618992323779,0.0
47.6,1.274126353666114,1.274126353666114,0.0
47.7,1.2746242408268715,1.2746242408268715,0.0
47.800000000000004,1.275112819909459,1.275112819909459,0.0
47.900000000000006,1.275592254518413,1.275592254518413,0.0
48.0,1.2760627057808205,1.2760627057808205,0.0
48.1,1.276524332368255,1.276524332368255,0.0
48.2,1.2769772905191932,1.2769772905191932,0.0
